ID;BrojKonkurisanja;BrojPregledaOglasa;PrimarnaKategorija;StandardizovanaPozicija;ImaInostranstvoGrad;Regioni;ImaInostranstvoRegion;Godina;BrojPrijavaSamoIno;DatumObjave;NacinKonkurisanja;Grad;Nadkategorija;Drzava
204224;31;1830;obrazovanje, briga o deci;predavač/instruktor;ne;Inostranstvo;da;2018;;10.04.2018;NE;Karamai, Ksinjiang i drugi gradovi u Kini;Obrazovanje, umetnost i sport;Kina
204499;69;1988;obrazovanje, briga o deci;predavač/instruktor;ne;Inostranstvo;da;2018;;12.04.2018;N;Jinčuan (Kina);Obrazovanje, umetnost i sport;Kina
204928;90;2832;obrazovanje, briga o deci;nastavnik;da;;ne;2018;;16.04.2018;NE;Kina;Obrazovanje, umetnost i sport;Kina
205451;55;2934;obrazovanje, briga o deci;nastavnik;ne;Inostranstvo;da;2018;;19.04.2018;NE;Ĺ angaj, Kina;Obrazovanje, umetnost i sport;Kina
209806;111;3134;obrazovanje, briga o deci;učitelj;da;;ne;2018;;24.05.2018;NE;Ĺ angaj, Kina);Obrazovanje, umetnost i sport;Kina
218256;29;2187;obrazovanje, briga o deci;nastavnik;da;;ne;2018;;31.07.2018;N;Jinčuan (kina);Obrazovanje, umetnost i sport;Kina
222493;113;2062;administracija;finansijski analitičar;da;;ne;2018;;31.08.2018;NE;GuangdĹľou, NR Kina;Ekonomija;Kina
226948;45;2881;obrazovanje, briga o deci;nastavnik;ne;Inostranstvo;da;2018;;01.10.2018;NE;?Ĺ angaj, Kina);Obrazovanje, umetnost i sport;Kina
234810;36;1955;obrazovanje, briga o deci;nastavnik;ne;Inostranstvo;da;2018;;28.11.2018;N;Jinčuan (kina);Obrazovanje, umetnost i sport;Kina
236807;70;2379;obrazovanje, briga o deci;nastavnik;ne;Inostranstvo;da;2018;;19.12.2018;N;Kina;Obrazovanje, umetnost i sport;Kina
242184;90;2617;obrazovanje, briga o deci;nastavnik;ne;Inostranstvo;da;2019;;05.02.2019;N;Kina;Obrazovanje, umetnost i sport;Kina
242784;75;2437;obrazovanje, briga o deci;nastavnik;ne;Inostranstvo;da;2019;;08.03.2019;N;Kina;Obrazovanje, umetnost i sport;Kina
242785;64;1988;obrazovanje, briga o deci;nastavnik;ne;Inostranstvo;da;2019;;08.04.2019;N;Kina;Obrazovanje, umetnost i sport;Kina
242786;45;1731;obrazovanje, briga o deci;nastavnik;ne;Inostranstvo;da;2019;;09.05.2019;N;Kina;Obrazovanje, umetnost i sport;Kina
242787;63;1870;obrazovanje, briga o deci;nastavnik;ne;Inostranstvo;da;2019;;09.06.2019;N;Kina;Obrazovanje, umetnost i sport;Kina
249024;54;1310;obrazovanje, briga o deci;nastavnik;da;;ne;2019;;21.03.2019;NE;kina (S gorka zima);Obrazovanje, umetnost i sport;Kina
252485;66;3326;obrazovanje, briga o deci;predavač/instruktor;ne;Inostranstvo;da;2019;;11.04.2019;NE;Kina;Obrazovanje, umetnost i sport;Kina
252532;41;1053;obrazovanje, briga o deci;predavač/instruktor;ne;Inostranstvo;da;2019;;12.04.2019;NE;Kina;Obrazovanje, umetnost i sport;Kina
268519;42;2084;IT;IT Help Desk / Support;da;;ne;2019;;31.07.2019;NE;Ĺ angaj, Kina);Informacione tehnologije;Kina
268622;16;1247;obrazovanje, briga o deci;nastavnik;ne;Inostranstvo;da;2019;;01.08.2019;NE;Kina;Obrazovanje, umetnost i sport;Kina
272085;75;2398;obrazovanje, briga o deci;nastavnik;da;;ne;2019;;27.08.2019;NE;Changchun, Jilin, Kina;Obrazovanje, umetnost i sport;Kina
286698;75;2887;obrazovanje, briga o deci;predavač/instruktor;da;;ne;2019;;02.12.2019;NE;Kina;Obrazovanje, umetnost i sport;Kina
274157;308;11030;obrazovanje, briga o deci;nastavnik;da;;ne;2020;;07.02.2020;N;Ks Ian, Kina;Obrazovanje, umetnost i sport;Kina
316569;130;1518;administracija;office manager;da;;ne;2020;;31.07.2020;NE;Kina;Ekonomija;Kina
123576;36;1018;ekonomija (opšte);diplomirani ekonomista;ne;Inostranstvo;da;2015;;06.07.2015;NE;Kipar;Ekonomija;Kipar
123582;72;1476;ekonomija (opšte);Konsultant;ne;Inostranstvo;da;2015;;06.07.2015;NE;Kipar;Ekonomija;Kipar
123588;25;1066;ekonomija (opšte);diplomirani ekonomista;ne;Inostranstvo;da;2015;;06.07.2015;NE;Kipar;Ekonomija;Kipar
124922;35;1605;bankarstvo, finansije;portfolio menadžer;ne;Inostranstvo;da;2015;;03.08.2015;NE;Larnaka (Kipar);Ekonomija;Kipar
125628;149;3592;IT;Database Administrator;ne;Inostranstvo;da;2015;;17.08.2015;NE;Kipar, Ĺ panija;Informacione tehnologije;Kipar
126118;61;1111;bankarstvo, finansije;portfolio menadžer;ne;Inostranstvo;da;2015;;25.08.2015;NE;Larnaka (Kipar);Ekonomija;Kipar
130198;8;1915;IT;C#/C++ Developer;da;;ne;2015;;02.11.2015;NE;Nikozija (Kipar);Informacione tehnologije;Kipar
145102;8;694;IT;C#/C++ Developer;da;;ne;2016;;22.06.2016;NE;Limassol (Kipar);Informacione tehnologije;Kipar
196566;6;732;priprema hrane;kuvar;da;;ne;2018;;06.02.2018;NE;Kipar;Turizam i ugostiteljstvo;Kipar
197056;22;1611;priprema hrane;pomoćni radnik u kuhinji;da;;ne;2018;;06.02.2018;NE;Kipar;Turizam i ugostiteljstvo;Kipar
197057;29;2119;ostalo;higijeničar/ka;da;;ne;2018;;06.02.2018;NE;Kipar;Trgovina i usluge;Kipar
197058;19;1144;ugostiteljstvo;konobar;da;;ne;2018;;06.02.2018;NE;Kipar;Turizam i ugostiteljstvo;Kipar
197059;11;1103;zabava;animator;da;;ne;2018;;06.02.2018;NE;Kipar;Obrazovanje, umetnost i sport;Kipar
280792;39;2739;ostalo;bejbisiter/ka;ne;Inostranstvo;da;2019;;21.10.2019;NE;Kipar;Obrazovanje, umetnost i sport;Kipar
119249;27;1389;građevina, geodezija;Menadžer projekata;ne;Inostranstvo;da;2015;;17.04.2015;NE;Grad OĹˇ (Kirgistan);Ekonomija;Kirgistan
119251;57;1726;građevina, geodezija;građevinski inženjer;ne;Inostranstvo;da;2015;;17.04.2015;NE;Grad OĹˇ (Kirgistan);Tehničke nauke;Kirgistan
118680;2;571;briga o lepoti, sport;frizer;ne;Inostranstvo;da;2015;;08.04.2015;NE;Erbil (Kurdistan), Irak;Trgovina i usluge;Kurdistan
149709;21;750;ugostiteljstvo;host/esa;ne;Inostranstvo;da;2016;;01.09.2016;NE;Erbil - Kurdistan Irak;Turizam i ugostiteljstvo;Kurdistan
149711;15;720;ugostiteljstvo;konobar;ne;Inostranstvo;da;2016;;01.09.2016;NE;Erbil - Kurdistan Irak;Turizam i ugostiteljstvo;Kurdistan
149712;12;1070;obrazovanje, briga o deci;animator;ne;Inostranstvo;da;2016;;01.09.2016;NE;Erbil - Kurdistan Irak;Obrazovanje, umetnost i sport;Kurdistan
253818;7;2126;IT;Java Developer;da;;ne;2019;4.0;22.04.2019;NE;Novi Sad, Kuvajt;Informacione tehnologije;Kuvajt
254456;19;1285;arhitektura;dizajner (projektant) enterijera;ne;Inostranstvo;da;2019;;24.04.2019;N;Grad Kuvajt, Kuvajt;Tehničke nauke;Kuvajt
291397;18;1160;obrazovanje, briga o deci;učitelj;da;;ne;2020;;27.01.2020;N;za rad u Kuvajtu;Obrazovanje, umetnost i sport;Kuvajt
291401;9;1084;obrazovanje, briga o deci;vaspitač;da;;ne;2020;;14.01.2020;N;za rad u Kuvajtu;Obrazovanje, umetnost i sport;Kuvajt
298217;35;1906;sport, rekreacija;fitnes instruktor;da;;ne;2020;;26.02.2020;NE;Kuvajt i Katar;Obrazovanje, umetnost i sport;Kuvajt
102565;0;839;IT;Java Developer;ne;Inostranstvo;da;2014;;01.04.2014;A;Riga, Letonija;Informacione tehnologije;Letonija
162773;60;814;finansije;finansijski analitičar;ne;Inostranstvo;da;2017;;24.02.2017;NE;Riga (Letonija);Ekonomija;Letonija
199630;0;774;marketing, promocija;marketing analitičar;da;;ne;2018;;01.03.2018;X;Riga (Letonija);Ekonomija;Letonija
86924;17;1929;menadžment (srednji);mašinski inženjer;ne;Inostranstvo;da;2013;;18.02.2013;NE;Libija;Tehničke nauke;Libija
86925;17;1929;elektrotehnika;elektrotehničar;ne;Inostranstvo;da;2013;;18.02.2013;NE;Libija;Tehničke nauke;Libija
86926;19;1930;menadžment (srednji);elektroinženjer;ne;Inostranstvo;da;2013;;18.02.2013;NE;Libija;Tehničke nauke;Libija
90636;29;2550;administracija, računovodstvo;administrativni radnik;ne;Inostranstvo;da;2013;;20.05.2013;N;Tripoli, Libija;Ekonomija;Libija
91192;56;2164;jezici, književnost;profesor;ne;Inostranstvo;da;2013;;03.06.2013;NE;Tripoli, Libija;Obrazovanje, umetnost i sport;Libija
101656;63;1771;zdravstvo;medicinska sestra/tehničar;ne;Inostranstvo;da;2014;;12.03.2014;NE;Libija;Zdravstvo i farmacija;Libija
103952;33;2352;elektrotehnika;elektroinženjer;da;;ne;2014;;08.05.2014;NE;Tripoli, Libija;Tehničke nauke;Libija
103959;33;1655;elektrotehnika;elektroinženjer;da;;ne;2014;;09.05.2014;NE;Tripoli, Libija;Tehničke nauke;Libija
103960;14;1029;zdravstvo;medicinska sestra/tehničar;da;;ne;2014;;09.05.2014;NE;Tripoli, Libija;Zdravstvo i farmacija;Libija
103961;8;938;zdravstvo;laboratorijski/hemijski tehničar;da;;ne;2014;;09.05.2014;NE;Tripoli, Libija;Tehničke nauke;Libija
103963;12;1165;zdravstvo;medicinska sestra/tehničar;da;;ne;2014;;09.05.2014;NE;Tripoli, Libija;Zdravstvo i farmacija;Libija
109090;51;1840;farmacija;komercijalista;da;;ne;2014;;11.09.2014;NE;Tripoli, Libija;Trgovina i usluge;Libija
131235;75;1832;mašinstvo;mašinski tehničar;ne;Inostranstvo;da;2015;;19.11.2015;NE;Libija;Tehničke nauke;Libija
118959;0;2419;pravo;diplomirani pravnik;da;;ne;2015;;14.04.2015;X;Luksemburg;Trgovina i usluge;Luksemburg
120203;0;1796;pravo;diplomirani pravnik;ne;Inostranstvo;da;2015;;07.05.2015;X;Luksemburg;Trgovina i usluge;Luksemburg
128530;324;4915;bankarstvo, finansije;finansijski analitičar;ne;Inostranstvo,Beograd (Ĺˇiri);da;2015;;06.10.2015;NE;Beograd, Luksemburg;Ekonomija;Luksemburg
156212;76;1516;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2016;;25.11.2016;NE;Sanem (Luksemburg);Tehničke nauke;Luksemburg
158093;0;1796;ekonomija (opšte);IT Analyst;da;;ne;2016;;26.12.2016;X;Luksemburg;Informacione tehnologije;Luksemburg
169999;0;1786;pravo;revizor;ne;Inostranstvo;da;2017;;12.05.2017;X;Luksemburg;Ekonomija;Luksemburg
194477;84;1878;elektrotehnika;električar;ne;Inostranstvo;da;2018;;16.01.2018;NE;Luksemburg, Sanem;Tehničke nauke;Luksemburg
86854;0;1882;trgovina, prodaja;inženjer prodaje;ne;Inostranstvo;da;2013;;28.02.2013;A;BudimpeĹˇta, MaÄ‘arska;Trgovina i usluge;Mađarska
86988;5;868;trgovina, prodaja;komercijalista;ne;Inostranstvo;da;2013;;19.02.2013;NE;Segedin, Ma? Arska;Trgovina i usluge;Mađarska
88254;0;2055;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2013;;19.03.2013;A;Torokszentmiklos, MaÄ‘arska;Tehničke nauke;Mađarska
89659;0;3637;trgovina, prodaja;komercijalista;ne;Inostranstvo;da;2013;;19.04.2013;A;MaÄ‘arska, Bugarska, Albanija, Makedonija, Srbija i Crna Gora, Bosna i Hercegovina, Hrvatska;Trgovina i usluge;Mađarska
89811;2;575;IT;.NET Developer;ne;Inostranstvo;da;2013;;24.04.2013;NE;BudimpeĹˇta, MaÄ‘arska;Informacione tehnologije;Mađarska
89832;3;388;IT;Java Developer;ne;Inostranstvo;da;2013;;25.04.2013;NE;BudimpeĹˇta, MaÄ‘arska;Informacione tehnologije;Mađarska
89833;5;583;IT;.NET Developer;ne;Inostranstvo;da;2013;;25.04.2013;NE;BudimpeĹˇta, MaÄ‘arska;Informacione tehnologije;Mađarska
89834;3;562;IT;System Administrator / Engineer;ne;Inostranstvo;da;2013;;25.04.2013;NE;BudimpeĹˇta, MaÄ‘arska;Informacione tehnologije;Mađarska
89852;3;541;IT;ERP/SAP/ABAP Programer;ne;Inostranstvo;da;2013;;25.04.2013;N;BudimpeĹˇta, MaÄ‘arska;Informacione tehnologije;Mađarska
90259;10;2461;poljoprivreda, šumarstvo;inženjer zaštite bilja;ne;Inostranstvo;da;2013;;13.05.2013;NE;Hodmezovasarheli, MaÄ‘arska;Tehničke nauke;Mađarska
91283;29;964;trgovina, prodaja;komercijalista;ne;Inostranstvo;da;2013;;07.06.2013;NE;Područje balkanskih zemalja i MaÄ‘arska;Trgovina i usluge;Mađarska
92010;23;1939;administracija, računovodstvo;administrativni radnik;ne;Inostranstvo;da;2013;;25.06.2013;NE;BudimpeĹˇta;Ekonomija;Mađarska
92469;9;1496;trgovina, prodaja;prodavac;ne;Inostranstvo;da;2013;;08.07.2013;NE;BudimpeĹˇta, MaÄ‘arska;Trgovina i usluge;Mađarska
92792;0;3758;ljudski resursi (HR);Referent za ljudske resurse;ne;Inostranstvo;da;2013;;17.07.2013;X;BudimpeĹˇta, MaÄ‘arska);Trgovina i usluge;Mađarska
93824;0;1891;IT;Embedded Software Developer;ne;Inostranstvo;da;2013;;16.08.2013;A;BudimpeĹˇta, MaÄ‘arska;Informacione tehnologije;Mađarska
95638;27;1366;administracija, računovodstvo;IT Help Desk / Support;da;;ne;2013;;03.10.2013;NE;Pečuj, MaÄ‘arska;Informacione tehnologije;Mađarska
95843;17;1308;IT;Software Developer / Programmer / Engineer;da;;ne;2013;;08.10.2013;NE;MaÄ‘arska, BudimpeĹˇta;Informacione tehnologije;Mađarska
95883;8;823;IT;Java Developer;ne;Inostranstvo;da;2013;;09.10.2013;NE;BudimpeĹˇta;Informacione tehnologije;Mađarska
96859;75;3370;trgovina, prodaja;direktor prodaje;ne;Inostranstvo;da;2013;;01.11.2013;NE;Regionalni (MaÄ‘arska, Hrvatska i Slovenija);Trgovina i usluge;Mađarska
97016;0;2921;telekomunikacije;Network Administrator / Engineer;da;;ne;2013;;06.11.2013;X;BudimpeĹˇta, Beograd, Podgorica;Informacione tehnologije;Mađarska
97312;0;2905;ekonomija (opšte);referent računovodstva;ne;Inostranstvo;da;2013;;15.11.2013;X;Hatvan, MaÄ‘arska;Ekonomija;Mađarska
98572;7;1097;mašinstvo;Operater za 3D modeliranje;da;;ne;2014;;20.01.2014;NE;Eger, MaÄ‘arska;Informacione tehnologije;Mađarska
98573;8;750;mašinstvo;izrađivač alata;ne;Inostranstvo;da;2014;;20.01.2014;NE;Szolnok;Tehničke nauke;Mađarska
99092;12;721;telekomunikacije;serviser;ne;Inostranstvo;da;2014;;20.01.2014;NE;Debrecin - MaÄ‘arska (Debrecin - Danas? Arska);Tehničke nauke;Mađarska
99656;0;4879;trgovina, prodaja;komercijalista;ne;Srbija,Inostranstvo;da;2014;;23.01.2014;X;MaÄ‘arska, Srbija;Trgovina i usluge;Mađarska
99679;12;1330;administracija, računovodstvo;Telefonski operater;ne;Inostranstvo;da;2014;;24.01.2014;NE;BudimpeĹˇta, MaÄ‘arska;Ekonomija;Mađarska
100056;1;531;trgovina, prodaja;saradnik za unapređenje prodaje;ne;Inostranstvo;da;2014;;03.02.2014;NE;BudimpeĹˇta;Ekonomija;Mađarska
100372;1;1017;mašinstvo;rukovalac na CNC mašini;da;;ne;2014;;10.02.2014;NE;Roszke HU;Tehničke nauke;Mađarska
101185;0;1156;mašinstvo;mašinski tehničar;ne;Inostranstvo;da;2014;;28.02.2014;A;Pečuj, MaÄ‘arska;Tehničke nauke;Mađarska
102489;0;1890;elektrotehnika;Automation QA Engineer;da;;ne;2014;;31.03.2014;X;Szigetszentmiklos, MaÄ‘arska;Informacione tehnologije;Mađarska
102625;0;1881;ekonomija (opšte);diplomirani ekonomista;ne;Inostranstvo;da;2014;;02.04.2014;A;BudimpeĹˇta, MaÄ‘arska);Ekonomija;Mađarska
104053;4;1007;elektrotehnika;elektroinženjer;ne;Inostranstvo;da;2014;;12.05.2014;NE;Zrno, Ma? Arska;Tehničke nauke;Mađarska
104250;16;1663;elektrotehnika;elektroinženjer;da;;ne;2014;;15.05.2014;NE;Glupa, Ma? Arska;Tehničke nauke;Mađarska
104644;21;1485;administracija, računovodstvo;knjigovođa;da;;ne;2014;;26.05.2014;N;BudimpeĹˇta, MaÄ‘arska;Ekonomija;Mađarska
106525;65;2646;građevina, geodezija;menadžer za razvoj biznisa;da;;ne;2014;;14.07.2014;NE;MaÄ‘arska;Ekonomija;Mađarska
106773;0;3731;ekonomija (opšte);finansijski analitičar;da;;ne;2014;;18.07.2014;X;BudimpeĹˇta (MaÄ‘arska), Beograd (Srbija);Ekonomija;Mađarska
107958;6;867;rudarstvo, metalurgija;pomoćni radnik;da;;ne;2014;;26.08.2014;NE;Sarvar;Trgovina i usluge;Mađarska
108653;37;1525;trgovina, prodaja;menadžer za ključne kupce;da;;ne;2014;;04.09.2014;NE;Jugozapadna MaÄ‘arska;Trgovina i usluge;Mađarska
109046;33;2543;marketing, PR;marketing menadžer;ne;Inostranstvo;da;2014;;19.09.2014;NE;BudimpeĹˇta;Ekonomija;Mađarska
111791;16;955;trgovina, prodaja;Menadžer prodaje i izvoza;ne;Inostranstvo;da;2014;;10.11.2014;NE;Ma? Arska;Trgovina i usluge;Mađarska
112149;0;1587;bankarstvo, finansije;finansijski kontrolor;ne;Inostranstvo;da;2014;;18.11.2014;A;MaÄ‘arska, BudimpeĹˇta;Ekonomija;Mađarska
113667;164;11339;trgovina, prodaja;komercijalista;ne;Srbija,Inostranstvo;da;2014;;26.12.2014;NE;Szombatheli, Ma? Arska;Trgovina i usluge;Mađarska
114019;20;1354;trgovina, prodaja;komercijalista;ne;Inostranstvo;da;2015;;12.01.2015;NE;BudimpeĹˇta, MaÄ‘arska;Trgovina i usluge;Mađarska
114332;4;1401;IT;Java Developer;ne;Inostranstvo;da;2015;;29.01.2015;NE;Segedin, MaÄ‘arska;Informacione tehnologije;Mađarska
115314;81;1735;menadžment (srednji);komercijalista;ne;Inostranstvo;da;2015;;05.02.2015;NE;BudimpeĹˇta / Bratislava;Trgovina i usluge;Mađarska
116169;0;3269;ostalo;pomoćni radnik;ne;Inostranstvo;da;2015;;20.02.2015;A;Subotica (Srbija), Gi? R (MaÄ‘arska);Trgovina i usluge;Mađarska
116372;0;1659;marketing, PR;marketing menadžer;ne;Inostranstvo;da;2015;;20.02.2015;A;MaÄ‘arska, BudimpeĹˇta;Ekonomija;Mađarska
117164;0;16;IT;PHP Developer;ne;Inostranstvo;da;2015;;06.03.2015;NE;Szentendre, MaÄ‘arska;Informacione tehnologije;Mađarska
118000;54;1663;mašinstvo;radnik na održavanju;ne;Inostranstvo;da;2015;;26.03.2015;NE;MaÄ‘arska, Dabas;Trgovina i usluge;Mađarska
119233;0;2026;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2015;;17.04.2015;X;Gi? R (MaÄ‘arska);Tehničke nauke;Mađarska
119235;0;1605;mašinstvo;Menadžer projekata;ne;Inostranstvo;da;2015;;17.04.2015;X;Gi? R (MaÄ‘arska);Ekonomija;Mađarska
120572;44;1361;mašinstvo;Menadžer projekata;ne;Inostranstvo;da;2015;;13.05.2015;NE;BudimpeĹˇta, MaÄ‘arska);Ekonomija;Mađarska
120575;50;1871;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2015;;13.05.2015;NE;BudimpeĹˇta, MaÄ‘arska);Tehničke nauke;Mađarska
121156;35;1466;telekomunikacije;inženjer telekomunikacija;da;Inostranstvo;da;2015;;09.06.2015;NE;BudimpeĹˇta, MaÄ‘arska;Tehničke nauke;Mađarska
121840;0;1019;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2015;;04.06.2015;X;Gi? R (MaÄ‘arska);Tehničke nauke;Mađarska
121842;0;1491;elektrotehnika;elektroinženjer;ne;Inostranstvo;da;2015;;04.06.2015;X;Gi? R (MaÄ‘arska);Tehničke nauke;Mađarska
122825;2;1667;ostalo;pomoćni radnik;ne;Inostranstvo;da;2015;;22.06.2015;N;Subotica (Srbija), BudimpeĹˇta, Szombatheli, Szentgotthard (MaÄ‘arska);Trgovina i usluge;Mađarska
123497;14;1559;administracija, računovodstvo;referent finansija;ne;Inostranstvo;da;2015;;06.07.2015;NE;MaÄ‘arska, BudimpeĹˇta;Ekonomija;Mađarska
123742;44;1428;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2015;;09.07.2015;NE;Gi? R (MaÄ‘arska);Tehničke nauke;Mađarska
123744;77;2104;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2015;;09.07.2015;NE;Gi? R (MaÄ‘arska);Tehničke nauke;Mađarska
123999;57;1556;elektrotehnika;planer proizvodnje;ne;Inostranstvo;da;2015;;15.07.2015;NE;Gi? R (MaÄ‘arska);Tehničke nauke;Mađarska
124783;3;1170;ostalo;pomoćni radnik;ne;Inostranstvo;da;2015;;04.08.2015;NE;BudimpeĹˇta, MaÄ‘arska);Trgovina i usluge;Mađarska
125259;15;868;transport, magacin;vozač;ne;Inostranstvo;da;2015;;10.08.2015;NE;Segedin;Trgovina i usluge;Mađarska
125421;1;1254;ostalo;operater na mašinama;ne;Inostranstvo;da;2015;;12.08.2015;NE;Lavica (Ma? Arska);Tehničke nauke;Mađarska
127136;15;2408;IT;C#/C++ Developer;da;;ne;2015;;11.09.2015;NE;BudimpeĹˇta, MaÄ‘arska);Informacione tehnologije;Mađarska
127302;1;568;mašinstvo;Rukovodilac odeljenja;ne;Inostranstvo;da;2015;;15.09.2015;NE;Giongios, MaÄ‘arska;Ekonomija;Mađarska
127303;0;245;mašinstvo;Kontrolor;ne;Inostranstvo;da;2015;;15.09.2015;NE;Giongios, MaÄ‘arska;Ekonomija;Mađarska
127305;0;341;elektrotehnika;elektroinženjer;ne;Inostranstvo;da;2015;;15.09.2015;NE;Giongios, MaÄ‘arska;Tehničke nauke;Mađarska
127306;1;448;elektrotehnika;elektroinženjer;ne;Inostranstvo;da;2015;;15.09.2015;NE;Giongios, MaÄ‘arska;Tehničke nauke;Mađarska
127309;0;363;elektrotehnika;elektrotehničar;ne;Inostranstvo;da;2015;;15.09.2015;NE;Giongios, MaÄ‘arska;Tehničke nauke;Mađarska
127310;2;417;mašinstvo;mašinski tehničar;ne;Inostranstvo;da;2015;;15.09.2015;NE;Giongios, MaÄ‘arska;Tehničke nauke;Mađarska
127312;4;601;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2015;;15.09.2015;NE;Giongios, MaÄ‘arska;Tehničke nauke;Mađarska
128013;0;702;prehrambena tehnologija;administrativni radnik;ne;Inostranstvo;da;2015;;28.09.2015;X;Reske (Roszke, Hu);Ekonomija;Mađarska
130364;2;841;elektrotehnika;elektroinženjer;ne;Inostranstvo;da;2015;;04.11.2015;NE;Roszke, MaÄ‘arska;Tehničke nauke;Mađarska
130375;2;590;mašinstvo;bravar;ne;Inostranstvo;da;2015;;04.11.2015;NE;Roszke, MaÄ‘arska;Tehničke nauke;Mađarska
130376;3;398;transport, magacin;Viljuškarista;ne;Inostranstvo;da;2015;;04.11.2015;NE;Roszke, MaÄ‘arska;Trgovina i usluge;Mađarska
131265;1;337;elektrotehnika;električar;ne;Inostranstvo;da;2015;;20.11.2015;NE;Roszke, MaÄ‘arska;Tehničke nauke;Mađarska
131267;1;409;transport, magacin;vozač;ne;Inostranstvo;da;2015;;20.11.2015;NE;Roszke, MaÄ‘arska;Trgovina i usluge;Mađarska
131268;0;609;mašinstvo;bravar;ne;Inostranstvo;da;2015;;20.11.2015;NE;Roszke, MaÄ‘arska;Tehničke nauke;Mađarska
131442;0;370;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2015;;24.11.2015;X;BudimpeĹˇta, MaÄ‘arska;Trgovina i usluge;Mađarska
131445;0;427;mašinstvo;mašinski tehničar;ne;Inostranstvo;da;2015;;24.11.2015;X;BudimpeĹˇta, MaÄ‘arska;Tehničke nauke;Mađarska
131456;0;650;elektrotehnika;serviser;ne;Inostranstvo;da;2015;;24.11.2015;X;BudimpeĹˇta, MaÄ‘arska;Tehničke nauke;Mađarska
131898;7;1106;elektrotehnika;elektroinženjer;ne;Inostranstvo;da;2015;;02.12.2015;NE;BudimpeĹˇta, MaÄ‘arska;Tehničke nauke;Mađarska
132294;12;1083;elektrotehnika;električar;ne;Inostranstvo;da;2015;;09.12.2015;NE;Roszke, Ma? Arska;Tehničke nauke;Mađarska
132296;3;750;transport, magacin;Viljuškarista;ne;Inostranstvo;da;2015;;09.12.2015;NE;Roszke, Ma? Arska;Trgovina i usluge;Mađarska
132925;26;1449;mašinstvo;radnik u proizvodnji;ne;Inostranstvo;da;2015;;28.12.2015;N;Dabas, MaÄ‘arska;Trgovina i usluge;Mađarska
134392;3;349;administracija;Referent za ljudske resurse;ne;Inostranstvo;da;2016;;19.01.2016;NE;Segedin (MaÄ‘arska);Trgovina i usluge;Mađarska
134395;35;906;administracija;carinski agent (špediter);ne;Inostranstvo;da;2016;;19.01.2016;NE;Kelebija (Subotica), Tompa (MaÄ‘arska);Trgovina i usluge;Mađarska
134778;29;1314;menadžment (srednji);Direktor;ne;Inostranstvo;da;2016;;26.01.2016;N;BudimpeĹˇta, MaÄ‘arska);Ekonomija;Mađarska
134836;3;3642;IT;Java Developer;da;;ne;2016;;26.01.2016;NE;Segedin (MaÄ‘arska);Informacione tehnologije;Mađarska
135135;18;823;trgovina, prodaja;direktor prodaje;ne;Inostranstvo;da;2016;;01.02.2016;N;BudimpeĹˇta;Trgovina i usluge;Mađarska
136753;0;397;IT;System Administrator / Engineer;da;;ne;2016;;24.02.2016;X;SekeĹˇfehervar (MaÄ‘arska);Informacione tehnologije;Mađarska
